Tstart,Tinterval,ExtraSamples,RequestedLength,Length,A,B
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.180089727044106,9.59318828582764
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.19809564948082,9.77080631256104
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.216101571917534,9.77080631256104
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.234107479453087,9.77080631256104
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.247611925005913,9.41557025909424
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,9.23795318603516
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,8.88271713256836
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,8.52748203277588
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,7.8164005279541
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,7.10592985153198
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,6.5730767250061
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.265617847442627,5.86199522018433
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.25661489367485,4.97390651702881
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.247611925005913,4.08520746231079
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.234107479453087,3.19711899757385
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.216101571917534,2.30841994285583
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.19809564948082,1.24271368980408
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.184591203927994,0.354625076055527
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.157582327723503,-0.711081266403198
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.135074928402901,-1.59978032112122
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.108066044747829,-2.48786878585815
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0855586379766464,-3.55418562889099
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0585497617721558,-4.44227409362793
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.036042358726263,-5.15335559844971
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.00453199865296483,-6.04144430160522
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0224768817424774,-6.93014335632324
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0449842810630798,-7.46299648284912
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0719931647181511,-7.8182315826416
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0990020483732224,-8.52870273590088
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.121509447693825,-9.06216621398926
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.144016847014427,-9.23978424072266
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.16652424633503,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.189031645655632,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.202536091208458,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,-9.77263736724854
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.234046444296837,-9.41740131378174
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-9.23978424072266
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,-9.06216621398926
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-8.52870273590088
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,-7.995849609375
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-7.28537845611572
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-6.5742974281311
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-6.04144430160522
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-5.15335559844971
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.247550889849663,-4.26465654373169
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-3.55418562889099
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,-2.48786878585815
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.211539044976234,-1.59978032112122
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.19353312253952,-0.533463537693024
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.171025723218918,0.532242774963379
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.153019800782204,1.4203314781189
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.126010924577713,2.30841994285583
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0990020483732224,3.37473678588867
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0764946416020393,4.26282548904419
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0449842810630798,4.97390651702881
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0179754011332989,5.86199522018433
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.00903347879648209,6.5730767250061
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.036042358726263,7.28354740142822
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.063051238656044,7.9940185546875
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0900601223111153,8.52748203277588
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.117069005966187,8.88271713256836
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.144077882170677,9.23795318603516
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.16658528149128,9.59318828582764
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.189092680811882,9.59318828582764
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.207098603248596,9.77080631256104
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.22510452568531,9.77080631256104
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.243110448122025,9.59318828582764
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.25661489367485,9.23795318603516
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.265617847442627,9.06033515930176
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,8.70510005950928
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,8.17163562774658
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,7.63878297805786
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,6.92831182479858
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,6.21723079681396
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,5.50675964355469
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.252113401889801,4.44044303894043
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.238608971238136,3.55235457420349
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.22510452568531,2.66426587104797
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.207098603248596,1.77556693553925
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.189092680811882,0.887478232383728
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.171086758375168,-0.178228095173836
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.148579359054565,-1.24454486370087
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.121570482850075,-2.13263344764709
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0990630835294724,-3.02072215080261
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0720541998744011,-3.90942096710205
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0450453199446201,-4.79750967025757
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0180364400148392,-5.68620872497559
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.00897244177758694,-6.39667940139771
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0314798429608345,-7.10776090621948
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.062990203499794,-7.8182315826416
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0854976028203964,-8.35108470916748
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.112506486475468,-8.70632076263428
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.13501387834549,-9.23978424072266
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.157521292567253,-9.23978424072266
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.175527200102806,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.19353312253952,-9.77263736724854
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.216040521860123,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-9.41740131378174
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.252052366733551,-9.06216621398926
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-8.70632076263428
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,-8.1734676361084
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-7.64061403274536
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-7.10776090621948
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-6.39667940139771
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,-5.68620872497559
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,-4.79750967025757
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-3.90942096710205
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.234046444296837,-3.02072215080261
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.220542013645172,-1.95501565933228
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.202536091208458,-1.06631672382355
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.184530168771744,-0.000610370188951492
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.162022769451141,0.887478232383728
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.139515370130539,1.95318460464478
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.117007963359356,2.84188365936279
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0899990871548653,3.72997212409973
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.062990203499794,4.61867141723633
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.035981323570013,5.50675964355469
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.00897244177758694,6.21723079681396
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0225379187613726,6.92831182479858
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0540482811629772,7.63878297805786
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0810571610927582,8.17163562774658
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.108066044747829,8.70510005950928
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.130573436617851,9.06033515930176
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.157582327723503,9.41557025909424
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.180089727044106,9.59318828582764
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.19809564948082,9.59318828582764
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.220603048801422,9.77080631256104
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.234107479453087,9.59318828582764
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.247611925005913,9.41557025909424
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,9.23795318603516
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,8.88271713256836
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,8.52748203277588
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,7.8164005279541
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,7.10592985153198
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,6.39545869827271
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,5.68437767028809
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.25661489367485,4.97390651702881
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.247611925005913,4.08520746231079
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.229606002569199,3.19711899757385
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.216101571917534,2.30841994285583
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.19809564948082,1.24271368980408
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.180089727044106,0.354625076055527
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.157582327723503,-0.711081266403198
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.135074928402901,-1.59978032112122
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.108066044747829,-2.48786878585815
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0855586379766464,-3.55418562889099
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0585497617721558,-4.44227409362793
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.036042358726263,-5.15335559844971
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.00453199865296483,-6.04144430160522
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0224768817424774,-6.75191497802734
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0494857616722584,-7.46299648284912
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0719931647181511,-7.995849609375
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0990020483732224,-8.52870273590088
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.121509447693825,-9.06216621398926
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.144016847014427,-9.23978424072266
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.16652424633503,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.189031645655632,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.207037568092346,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.220542013645172,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.234046444296837,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-9.23978424072266
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,-8.88454818725586
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-8.52870273590088
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-7.995849609375
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-7.28537845611572
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-6.75191497802734
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,-5.86382627487183
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,-5.15335559844971
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.252052366733551,-4.26465654373169
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-3.55418562889099
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,-2.48786878585815
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.207037568092346,-1.4221625328064
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.189031645655632,-0.533463537693024
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.171025723218918,0.354625076055527
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.153019800782204,1.4203314781189
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.126010924577713,2.30841994285583
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0990020483732224,3.19711899757385
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0764946416020393,4.26282548904419
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0449842810630798,4.97390651702881
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0179754011332989,5.86199522018433
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.00903347879648209,6.5730767250061
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0405438393354416,7.28354740142822
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.063051238656044,7.8164005279541
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0900601223111153,8.52748203277588
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.117069005966187,8.88271713256836
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.144077882170677,9.23795318603516
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.171086758375168,9.59318828582764
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.189092680811882,9.59318828582764
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.207098603248596,9.77080631256104
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.22510452568531,9.77080631256104
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.243110448122025,9.59318828582764
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.252113401889801,9.23795318603516
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,9.06033515930176
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,8.52748203277588
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,8.17163562774658
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,7.46116542816162
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,6.92831182479858
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,6.21723079681396
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,5.50675964355469
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.252113401889801,4.44044303894043
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.243110448122025,3.72997212409973
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.22510452568531,2.66426587104797
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.207098603248596,1.77556693553925
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.189092680811882,0.709860503673553
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.16658528149128,-0.000610370188951492
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.144077882170677,-1.06631672382355
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.121570482850075,-2.13263344764709
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0990630835294724,-3.02072215080261
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0720541998744011,-3.90942096710205
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0450453199446201,-4.79750967025757
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0225379187613726,-5.68620872497559
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.00447096163406968,-6.39667940139771
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.035981323570013,-7.10776090621948
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.062990203499794,-7.8182315826416
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0854976028203964,-8.1734676361084
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.108005002140999,-8.70632076263428
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.13501387834549,-9.23978424072266
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.157521292567253,-9.41740131378174
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.180028691887856,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.19353312253952,-9.77263736724854
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.211539044976234,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-9.41740131378174
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.247550889849663,-9.06216621398926
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-8.70632076263428
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,-8.1734676361084
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-7.64061403274536
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-7.10776090621948
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-6.39667940139771
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-5.68620872497559
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,-4.79750967025757
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-3.90942096710205
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.234046444296837,-2.84310436248779
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.220542013645172,-2.13263344764709
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.202536091208458,-1.06631672382355
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.184530168771744,-0.000610370188951492
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.162022769451141,0.887478232383728
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.13501387834549,1.95318460464478
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.117007963359356,2.84188365936279
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0899990871548653,3.72997212409973
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.062990203499794,4.61867141723633
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.035981323570013,5.50675964355469
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.00897244177758694,6.21723079681396
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0225379187613726,6.92831182479858
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0495468005537987,7.63878297805786
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0810571610927582,8.17163562774658
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.103564560413361,8.70510005950928
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.130573436617851,9.06033515930176
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.153080850839615,9.41557025909424
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.180089727044106,9.59318828582764
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.19809564948082,9.77080631256104
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.220603048801422,9.77080631256104
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.234107479453087,9.77080631256104
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.247611925005913,9.41557025909424
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,9.23795318603516
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.265617847442627,8.88271713256836
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,8.34986400604248
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,7.8164005279541
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,7.28354740142822
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,6.5730767250061
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.265617847442627,5.68437767028809
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.25661489367485,4.97390651702881
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.243110448122025,4.26282548904419
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.234107479453087,3.19711899757385
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.216101571917534,2.30841994285583
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.19809564948082,1.4203314781189
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.180089727044106,0.354625076055527
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.157582327723503,-0.711081266403198
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.135074928402901,-1.59978032112122
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.112567521631718,-2.48786878585815
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0855586379766464,-3.55418562889099
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0585497617721558,-4.44227409362793
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.0315408781170845,-5.33097314834595
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,0.00903347879648209,-6.04144430160522
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0179754011332989,-6.75191497802734
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0494857616722584,-7.46299648284912
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0719931647181511,-7.995849609375
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.0990020483732224,-8.52870273590088
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.121509447693825,-8.88454818725586
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.148518323898315,-9.23978424072266
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.16652424633503,-9.59501934051514
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.184530168771744,-9.77263736724854
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.207037568092346,-9.77263736724854
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.220542013645172,-9.77263736724854
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.234046444296837,-9.41740131378174
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-9.23978424072266
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,-8.88454818725586
-3.16824014134909e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-8.52870273590088
